report,date,day,time,rssi_strongest,rssi,rsrq,usuario,ruta,sector,net_op_code,net_type,data_state,data_act,data_rx,data_tx,umts_neighbors,lte_neighbors,psc_pci,rssnr,lat,long,band,arfcn,fecha_hora,distancia_sep,tiempo_sep,cluster,rating,velocidad[m/s],angulo_dir,handover,dif_data_tx,dif_data_rx,rssi_ant,rsrq_ant,dif_potencia,dif_calidad
73,2021-12-15,miércoles,12:00:02,-99.0,-90.0,-10.0,R,RUTA 1,TABABELA,74001.0,LTE,CONNECTED,INOUT,1147006184.0,135255151.0,0.0,1.0,4.0,8.0,-0.18885489,-78.33748605,2100,2250.0,2021-12-15 12:00:02,13.54,1.0,777,4.38,13.54,229.65,0,1329.0,3440.0,-93.0,-10.0,3.0,0.0
74,2021-12-15,miércoles,12:00:03,-99.0,-90.0,-10.0,R,RUTA 1,TABABELA,74001.0,LTE,CONNECTED,INOUT,1147009523.0,135256580.0,0.0,1.0,4.0,8.0,-0.18894627,-78.33756697,2100,2250.0,2021-12-15 12:00:03,13.57,1.0,909,4.38,13.57,228.47,0,1429.0,3339.0,-90.0,-10.0,0.0,0.0
75,2021-12-15,miércoles,12:00:04,-99.0,-90.0,-10.0,R,RUTA 1,TABABELA,74001.0,LTE,CONNECTED,INOUT,1147013342.0,135258125.0,0.0,1.0,4.0,8.0,-0.18903161,-78.33763537,2100,2250.0,2021-12-15 12:00:04,12.16,1.0,909,4.38,12.16,231.29,0,1545.0,3819.0,-90.0,-10.0,0.0,0.0
76,2021-12-15,miércoles,12:00:05,-99.0,-89.0,-10.0,R,RUTA 1,TABABELA,74001.0,LTE,CONNECTED,INOUT,1147020159.0,135268029.0,0.0,1.0,4.0,8.0,-0.18911307,-78.33769735,2100,2250.0,2021-12-15 12:00:05,11.38,1.0,717,4.26,11.38,232.73,0,9904.0,6817.0,-90.0,-10.0,1.0,0.0
77,2021-12-15,miércoles,12:00:06,-99.0,-89.0,-10.0,R,RUTA 1,TABABELA,74001.0,LTE,CONNECTED,INOUT,1147024192.0,135269519.0,0.0,1.0,4.0,8.0,-0.18919395,-78.33777221,2100,2250.0,2021-12-15 12:00:06,12.25,1.0,717,4.26,12.25,227.21,0,1490.0,4033.0,-89.0,-10.0,0.0,0.0
78,2021-12-15,miércoles,12:00:07,-96.0,-81.0,-9.0,R,RUTA 1,TABABELA,74001.0,LTE,CONNECTED,INOUT,1147036427.0,135278753.0,0.0,1.0,4.0,8.0,-0.18927842,-78.33784315,2100,2250.0,2021-12-15 12:00:07,12.27,1.0,827,3.27,12.27,229.98,0,9234.0,12235.0,-89.0,-10.0,8.0,1.0
79,2021-12-15,miércoles,12:00:08,-96.0,-81.0,-9.0,R,RUTA 1,TABABELA,74001.0,LTE,CONNECTED,INOUT,1147040422.0,135280277.0,0.0,1.0,4.0,8.0,-0.18934956,-78.33791187,2100,2250.0,2021-12-15 12:00:08,11.0,1.0,827,3.27,11.0,225.99,0,1524.0,3995.0,-81.0,-9.0,0.0,0.0
80,2021-12-15,miércoles,12:00:09,-97.0,-82.0,-9.0,R,RUTA 1,TABABELA,74001.0,LTE,CONNECTED,INOUT,1147044063.0,135281640.0,0.0,1.0,4.0,16.0,-0.18941582,-78.33797017,2100,2250.0,2021-12-15 12:00:09,9.81,1.0,862,3.54,9.81,228.66,0,1363.0,3641.0,-81.0,-9.0,-1.0,0.0
81,2021-12-15,miércoles,12:00:10,-97.0,-82.0,-9.0,R,RUTA 1,TABABELA,74001.0,LTE,CONNECTED,INOUT,1147048078.0,135282894.0,0.0,1.0,4.0,16.0,-0.18948025,-78.33801286,2100,2250.0,2021-12-15 12:00:10,8.59,1.0,862,3.54,8.59,236.47,0,1254.0,4015.0,-82.0,-9.0,0.0,0.0
82,2021-12-15,miércoles,12:00:11,-97.0,-82.0,-9.0,R,RUTA 1,TABABELA,74001.0,LTE,CONNECTED,INOUT,1147051775.0,135284319.0,0.0,1.0,4.0,16.0,-0.18953469,-78.33806354,2100,2250.0,2021-12-15 12:00:11,8.27,1.0,224,3.54,8.27,227.05,0,1425.0,3697.0,-82.0,-9.0,0.0,0.0
83,2021-12-15,miércoles,12:00:12,-96.0,-83.0,-10.0,R,RUTA 1,TABABELA,74001.0,LTE,CONNECTED,INOUT,1147062637.0,135286471.0,0.0,1.0,4.0,16.0,-0.18958823,-78.33809904,2100,2250.0,2021-12-15 12:00:12,7.14,1.0,224,3.67,7.14,236.45,0,2152.0,10862.0,-82.0,-9.0,-1.0,-1.0
84,2021-12-15,miércoles,12:00:13,-96.0,-83.0,-10.0,R,RUTA 1,TABABELA,74001.0,LTE,CONNECTED,INOUT,1147066290.0,135287725.0,0.0,1.0,4.0,16.0,-0.18962966,-78.33814001,2100,2250.0,2021-12-15 12:00:13,6.48,1.0,224,3.67,6.48,225.32,0,1254.0,3653.0,-83.0,-10.0,0.0,0.0
85,2021-12-15,miércoles,12:00:14,-93.0,-76.0,-8.0,R,RUTA 1,TABABELA,74001.0,LTE,CONNECTED,INOUT,1147070410.0,135289054.0,0.0,1.0,4.0,16.0,-0.18966167,-78.3381813,2100,2250.0,2021-12-15 12:00:14,5.81,1.0,224,2.8,5.81,217.78,0,1329.0,4120.0,-83.0,-10.0,7.0,2.0
86,2021-12-15,miércoles,12:00:15,-93.0,-76.0,-8.0,R,RUTA 1,TABABELA,74001.0,LTE,CONNECTED,INOUT,1147074185.0,135290521.0,0.0,1.0,4.0,25.0,-0.18969978,-78.33821453,2100,2250.0,2021-12-15 12:00:15,5.62,1.0,358,3.09,5.62,228.91,0,1467.0,3775.0,-76.0,-8.0,0.0,0.0
87,2021-12-15,miércoles,12:00:16,-83.0,-74.0,-11.0,R,RUTA 1,TABABELA,74001.0,LTE,CONNECTED,INOUT,1147078176.0,135291871.0,0.0,1.0,4.0,25.0,-0.18972775,-78.33824449,2100,2250.0,2021-12-15 12:00:16,4.56,1.0,358,2.9,4.56,223.03,0,1350.0,3991.0,-76.0,-8.0,2.0,-3.0
88,2021-12-15,miércoles,12:00:17,-83.0,-74.0,-11.0,R,RUTA 1,TABABELA,74001.0,LTE,CONNECTED,INOUT,1147082389.0,135293200.0,0.0,1.0,4.0,25.0,-0.18975419,-78.33826467,2100,2250.0,2021-12-15 12:00:17,3.7,1.0,358,2.9,3.7,232.65,0,1329.0,4213.0,-74.0,-11.0,0.0,0.0
89,2021-12-15,miércoles,12:00:18,-91.0,-80.0,-9.0,R,RUTA 1,TABABELA,74001.0,LTE,CONNECTED,INOUT,1147085251.0,135294563.0,0.0,1.0,4.0,6.0,-0.18977378,-78.33828755,2100,2250.0,2021-12-15 12:00:18,3.35,1.0,358,3.13,3.35,220.57,0,1363.0,2862.0,-74.0,-11.0,-6.0,2.0
90,2021-12-15,miércoles,12:00:19,-91.0,-80.0,-9.0,R,RUTA 1,TABABELA,74001.0,LTE,CONNECTED,INOUT,1147088790.0,135295817.0,0.0,1.0,4.0,6.0,-0.1897843,-78.33831836,2100,2250.0,2021-12-15 12:00:19,3.62,1.0,358,3.13,3.62,198.85,0,1254.0,3539.0,-80.0,-9.0,0.0,0.0
91,2021-12-15,miércoles,12:00:20,-94.0,-86.0,-10.0,R,RUTA 1,TABABELA,74001.0,LTE,CONNECTED,INOUT,1147091756.0,135297296.0,0.0,1.0,4.0,6.0,-0.18980009,-78.33834451,2100,2250.0,2021-12-15 12:00:20,3.4,1.0,27,3.88,3.4,211.12,0,1479.0,2966.0,-80.0,-9.0,-6.0,-1.0
92,2021-12-15,miércoles,12:00:21,-94.0,-86.0,-10.0,R,RUTA 1,TABABELA,74001.0,LTE,CONNECTED,INOUT,1147095489.0,135298659.0,0.0,1.0,4.0,6.0,-0.18981164,-78.33837137,2100,2250.0,2021-12-15 12:00:21,3.25,1.0,27,3.88,3.25,203.27,0,1363.0,3733.0,-86.0,-10.0,0.0,0.0
93,2021-12-15,miércoles,12:00:22,-94.0,-86.0,-10.0,R,RUTA 1,TABABELA,74001.0,LTE,CONNECTED,INOUT,1147099458.0,135300017.0,0.0,1.0,4.0,6.0,-0.18982117,-78.3383911,2100,2250.0,2021-12-15 12:00:22,2.44,1.0,27,3.88,2.44,205.78,0,1358.0,3969.0,-86.0,-10.0,0.0,0.0
94,2021-12-15,miércoles,12:00:23,-98.0,-83.0,-10.0,R,RUTA 1,TABABELA,74001.0,LTE,CONNECTED,INOUT,1147103985.0,135301742.0,0.0,1.0,4.0,6.0,-0.18983013,-78.33839973,2100,2250.0,2021-12-15 12:00:23,1.38,1.0,27,3.51,1.38,226.07,0,1725.0,4527.0,-86.0,-10.0,3.0,0.0
95,2021-12-15,miércoles,12:00:24,-98.0,-83.0,-10.0,R,RUTA 1,TABABELA,74001.0,LTE,CONNECTED,INOUT,1147107787.0,135303191.0,0.0,1.0,4.0,6.0,-0.18983045,-78.33840493,2100,2250.0,2021-12-15 12:00:24,0.57,1.0,27,3.51,0.57,183.52,0,1449.0,3802.0,-83.0,-10.0,0.0,0.0
96,2021-12-15,miércoles,12:00:25,-96.0,-78.0,-11.0,R,RUTA 1,TABABELA,74001.0,LTE,CONNECTED,INOUT,1147111599.0,135304545.0,0.0,1.0,4.0,6.0,-0.18983106,-78.33840718,2100,2250.0,2021-12-15 12:00:25,0.27,1.0,27,2.92,0.27,195.17,0,1354.0,3812.0,-83.0,-10.0,5.0,-1.0
97,2021-12-15,miércoles,12:00:26,-96.0,-78.0,-11.0,R,RUTA 1,TABABELA,74001.0,LTE,CONNECTED,INOUT,1147115616.0,135306024.0,0.0,1.0,4.0,6.0,-0.18982865,-78.33841006,2100,2250.0,2021-12-15 12:00:26,0.41,1.0,27,2.92,0.41,140.08,0,1479.0,4017.0,-78.0,-11.0,0.0,0.0
98,2021-12-15,miércoles,12:00:27,-96.0,-78.0,-11.0,R,RUTA 1,TABABELA,74001.0,LTE,CONNECTED,INOUT,1147119776.0,135307387.0,0.0,1.0,4.0,12.0,-0.18982815,-78.33841481,2100,2250.0,2021-12-15 12:00:27,0.53,1.0,27,3.0,0.53,173.99,0,1363.0,4160.0,-78.0,-11.0,0.0,0.0
99,2021-12-15,miércoles,12:00:28,-85.0,-75.0,-10.0,R,RUTA 1,TABABELA,74001.0,LTE,CONNECTED,INOUT,1147123457.0,135308641.0,0.0,1.0,4.0,12.0,-0.18983005,-78.33842176,2100,2250.0,2021-12-15 12:00:28,0.8,1.0,27,2.62,0.8,195.29,0,1254.0,3681.0,-78.0,-11.0,3.0,1.0
100,2021-12-15,miércoles,12:00:29,-85.0,-75.0,-10.0,R,RUTA 1,TABABELA,74001.0,LTE,CONNECTED,INOUT,1147127308.0,135309970.0,0.0,1.0,4.0,12.0,-0.18983412,-78.33842877,2100,2250.0,2021-12-15 12:00:29,0.9,1.0,27,2.62,0.9,210.14,0,1329.0,3851.0,-75.0,-10.0,0.0,0.0
101,2021-12-15,miércoles,12:00:30,-85.0,-75.0,-10.0,R,RUTA 1,TABABELA,74001.0,LTE,CONNECTED,INOUT,1147131281.0,135311333.0,0.0,1.0,4.0,12.0,-0.1898368,-78.33843092,2100,2250.0,2021-12-15 12:00:30,0.38,1.0,27,2.62,0.38,231.26,0,1363.0,3973.0,-75.0,-10.0,0.0,0.0
102,2021-12-15,miércoles,12:00:31,-89.0,-78.0,-10.0,R,RUTA 1,TABABELA,74001.0,LTE,CONNECTED,INOUT,1147135272.0,135312737.0,0.0,1.0,4.0,12.0,-0.18983973,-78.33843123,2100,2250.0,2021-12-15 12:00:31,0.33,1.0,27,2.98,0.33,263.96,0,1404.0,3991.0,-75.0,-10.0,-3.0,0.0
103,2021-12-15,miércoles,12:00:32,-89.0,-78.0,-10.0,R,RUTA 1,TABABELA,74001.0,LTE,CONNECTED,INOUT,1147139305.0,135314066.0,0.0,1.0,4.0,12.0,-0.18983765,-78.3384333,2100,2250.0,2021-12-15 12:00:32,0.33,1.0,27,2.98,0.33,134.86,0,1329.0,4033.0,-78.0,-10.0,0.0,0.0
104,2021-12-15,miércoles,12:00:33,-89.0,-77.0,-9.0,R,RUTA 1,TABABELA,74001.0,LTE,CONNECTED,INOUT,1147142842.0,135315429.0,0.0,1.0,4.0,12.0,-0.18983819,-78.33843556,2100,2250.0,2021-12-15 12:00:33,0.27,1.0,27,2.85,0.27,193.44,0,1363.0,3537.0,-78.0,-10.0,1.0,1.0
105,2021-12-15,miércoles,12:00:34,-89.0,-77.0,-9.0,R,RUTA 1,TABABELA,74001.0,LTE,CONNECTED,INOUT,1147145776.0,135316629.0,0.0,1.0,4.0,12.0,-0.18984015,-78.33843667,2100,2250.0,2021-12-15 12:00:34,0.27,1.0,27,2.85,0.27,240.48,0,1200.0,2934.0,-77.0,-9.0,0.0,0.0
106,2021-12-15,miércoles,12:00:35,-89.0,-77.0,-9.0,R,RUTA 1,TABABELA,74001.0,LTE,CONNECTED,INOUT,1147148822.0,135318053.0,0.0,1.0,4.0,12.0,-0.18984223,-78.33844271,2100,2250.0,2021-12-15 12:00:35,0.71,1.0,27,2.85,0.71,199.0,0,1424.0,3046.0,-77.0,-9.0,0.0,0.0
107,2021-12-15,miércoles,12:00:36,-94.0,-81.0,-11.0,R,RUTA 1,TABABELA,74001.0,LTE,CONNECTED,INOUT,1147153222.0,135319566.0,0.0,1.0,4.0,29.0,-0.18984669,-78.33845808,2100,2250.0,2021-12-15 12:00:36,1.78,1.0,27,3.87,1.78,196.18,0,1513.0,4400.0,-77.0,-9.0,-4.0,-2.0
108,2021-12-15,miércoles,12:00:37,-94.0,-81.0,-11.0,R,RUTA 1,TABABELA,74001.0,LTE,CONNECTED,INOUT,1147156822.0,135320820.0,0.0,1.0,4.0,29.0,-0.18985425,-78.33848455,2100,2250.0,2021-12-15 12:00:37,3.06,1.0,769,3.87,3.06,195.94,0,1254.0,3600.0,-81.0,-11.0,0.0,0.0
109,2021-12-15,miércoles,12:00:38,-94.0,-81.0,-11.0,R,RUTA 1,TABABELA,74001.0,LTE,CONNECTED,INOUT,1147159829.0,135322239.0,0.0,1.0,4.0,10.0,-0.18986234,-78.33852769,2100,2250.0,2021-12-15 12:00:38,4.88,1.0,769,3.33,4.88,190.62,0,1419.0,3007.0,-81.0,-11.0,0.0,0.0
110,2021-12-15,miércoles,12:00:39,-100.0,-85.0,-8.0,R,RUTA 1,TABABELA,74001.0,LTE,CONNECTED,INOUT,1147163742.0,135324063.0,0.0,1.0,4.0,10.0,-0.18987119,-78.33856996,2100,2250.0,2021-12-15 12:00:39,4.8,1.0,769,3.77,4.8,191.83,0,1824.0,3913.0,-81.0,-11.0,-4.0,3.0
111,2021-12-15,miércoles,12:00:40,-100.0,-85.0,-8.0,R,RUTA 1,TABABELA,74001.0,LTE,CONNECTED,INOUT,1147167225.0,135326233.0,0.0,1.0,4.0,10.0,-0.18985876,-78.33859874,2100,2250.0,2021-12-15 12:00:40,3.49,1.0,769,3.77,3.49,156.64,0,2170.0,3483.0,-85.0,-8.0,0.0,0.0
112,2021-12-15,miércoles,12:00:41,-100.0,-85.0,-8.0,R,RUTA 1,TABABELA,74001.0,LTE,CONNECTED,INOUT,1147171052.0,135328399.0,0.0,1.0,4.0,10.0,-0.18987629,-78.33866467,2100,2250.0,2021-12-15 12:00:41,7.59,1.0,377,3.77,7.59,194.89,0,2166.0,3827.0,-85.0,-8.0,0.0,0.0
113,2021-12-15,miércoles,12:00:42,-95.0,-82.0,-8.0,R,RUTA 1,TABABELA,74001.0,LTE,CONNECTED,INOUT,1147174976.0,135330003.0,0.0,1.0,4.0,10.0,-0.18990298,-78.33873332,2100,2250.0,2021-12-15 12:00:42,8.19,1.0,377,3.41,8.19,201.25,0,1604.0,3924.0,-85.0,-8.0,3.0,0.0
114,2021-12-15,miércoles,12:00:43,-95.0,-82.0,-8.0,R,RUTA 1,TABABELA,74001.0,LTE,CONNECTED,INOUT,1147177758.0,135331383.0,0.0,1.0,4.0,10.0,-0.18993703,-78.33880916,2100,2250.0,2021-12-15 12:00:43,9.24,1.0,688,3.41,9.24,204.18,0,1380.0,2782.0,-82.0,-8.0,0.0,0.0
115,2021-12-15,miércoles,12:00:44,-90.0,-81.0,-8.0,R,RUTA 1,TABABELA,74001.0,LTE,CONNECTED,INOUT,1147181949.0,135334061.0,0.0,2.0,4.0,10.0,-0.18999323,-78.3388687,2100,2250.0,2021-12-15 12:00:44,9.1,1.0,688,3.29,9.1,223.35,0,2678.0,4191.0,-82.0,-8.0,1.0,0.0
116,2021-12-15,miércoles,12:00:45,-90.0,-81.0,-8.0,R,RUTA 1,TABABELA,74001.0,LTE,CONNECTED,INOUT,1147185755.0,135335594.0,0.0,2.0,4.0,26.0,-0.19004964,-78.33891816,2100,2250.0,2021-12-15 12:00:45,8.34,1.0,197,3.71,8.34,228.76,0,1533.0,3806.0,-81.0,-8.0,0.0,0.0
117,2021-12-15,miércoles,12:00:46,-90.0,-81.0,-8.0,R,RUTA 1,TABABELA,74001.0,LTE,CONNECTED,INOUT,1147189820.0,135337267.0,0.0,2.0,4.0,26.0,-0.19012092,-78.33896502,2100,2250.0,2021-12-15 12:00:46,9.49,1.0,197,3.71,9.49,236.68,0,1673.0,4065.0,-81.0,-8.0,0.0,0.0
118,2021-12-15,miércoles,12:00:47,-98.0,-87.0,-8.0,R,RUTA 1,TABABELA,74001.0,LTE,CONNECTED,INOUT,1147194064.0,135338654.0,0.0,2.0,4.0,13.0,-0.19020464,-78.33898761,2100,2250.0,2021-12-15 12:00:47,9.64,1.0,868,4.07,9.64,254.9,0,1387.0,4244.0,-81.0,-8.0,-6.0,0.0
119,2021-12-15,miércoles,12:00:48,-98.0,-87.0,-8.0,R,RUTA 1,TABABELA,74001.0,LTE,CONNECTED,INOUT,1147197677.0,135340275.0,0.0,2.0,4.0,13.0,-0.19029509,-78.33900293,2100,2250.0,2021-12-15 12:00:48,10.2,1.0,868,4.07,10.2,260.39,0,1621.0,3613.0,-87.0,-8.0,0.0,0.0
120,2021-12-15,miércoles,12:00:49,-97.0,-87.0,-9.0,R,RUTA 1,TABABELA,74001.0,LTE,CONNECTED,INOUT,1147200607.0,135342128.0,0.0,3.0,4.0,13.0,-0.19038471,-78.33901352,2100,2250.0,2021-12-15 12:00:49,10.03,1.0,116,4.08,10.03,263.26,0,1853.0,2930.0,-87.0,-8.0,0.0,-1.0
121,2021-12-15,miércoles,12:00:50,-97.0,-87.0,-9.0,R,RUTA 1,TABABELA,74001.0,LTE,CONNECTED,INOUT,1147204397.0,135343878.0,0.0,3.0,4.0,13.0,-0.19048846,-78.33903362,2100,2250.0,2021-12-15 12:00:50,11.75,1.0,116,4.08,11.75,259.04,0,1750.0,3790.0,-87.0,-9.0,0.0,0.0
122,2021-12-15,miércoles,12:00:51,-97.0,-87.0,-9.0,R,RUTA 1,TABABELA,74001.0,LTE,CONNECTED,INOUT,1147208375.0,135345410.0,0.0,3.0,4.0,5.0,-0.19059451,-78.33905229,2100,2250.0,2021-12-15 12:00:51,11.97,1.0,585,3.98,11.97,260.02,0,1532.0,3978.0,-87.0,-9.0,0.0,0.0
123,2021-12-15,miércoles,12:00:52,-93.0,-84.0,-8.0,R,RUTA 1,TABABELA,74001.0,LTE,CONNECTED,INOUT,1147213053.0,135347750.0,0.0,3.0,4.0,5.0,-0.19069497,-78.33909139,2100,2250.0,2021-12-15 12:00:52,11.99,1.0,585,3.6,11.99,248.73,0,2340.0,4678.0,-87.0,-9.0,3.0,1.0
124,2021-12-15,miércoles,12:00:53,-93.0,-84.0,-8.0,R,RUTA 1,TABABELA,74001.0,LTE,CONNECTED,INOUT,1147215993.0,135349875.0,0.0,3.0,4.0,17.0,-0.19078673,-78.33915565,2100,2250.0,2021-12-15 12:00:53,12.46,1.0,306,3.79,12.46,235.0,0,2125.0,2940.0,-84.0,-8.0,0.0,0.0
125,2021-12-15,miércoles,12:00:54,-102.0,-90.0,-11.0,R,RUTA 1,TABABELA,74001.0,LTE,CONNECTED,INOUT,1147219899.0,135351445.0,0.0,4.0,4.0,17.0,-0.19087522,-78.33923196,2100,2250.0,2021-12-15 12:00:54,12.99,1.0,762,4.55,12.99,229.23,0,1570.0,3906.0,-84.0,-8.0,-6.0,-3.0
126,2021-12-15,miércoles,12:00:55,-102.0,-90.0,-11.0,R,RUTA 1,TABABELA,74001.0,LTE,CONNECTED,INOUT,1147223809.0,135352874.0,0.0,4.0,4.0,17.0,-0.19096273,-78.33930886,2100,2250.0,2021-12-15 12:00:55,12.95,1.0,762,4.55,12.95,228.69,0,1429.0,3910.0,-90.0,-11.0,0.0,0.0
127,2021-12-15,miércoles,12:00:56,-102.0,-90.0,-11.0,R,RUTA 1,TABABELA,74001.0,LTE,CONNECTED,INOUT,1147227898.0,135354545.0,0.0,4.0,4.0,17.0,-0.19104981,-78.33938154,2100,2250.0,2021-12-15 12:00:56,12.61,1.0,426,4.55,12.61,230.15,0,1671.0,4089.0,-90.0,-11.0,0.0,0.0
128,2021-12-15,miércoles,12:00:57,-102.0,-94.0,-9.0,R,RUTA 1,TABABELA,74001.0,LTE,CONNECTED,INOUT,1147231669.0,135356067.0,0.0,3.0,4.0,23.0,-0.1911413,-78.33946689,2100,2250.0,2021-12-15 12:00:57,13.91,1.0,426,5.16,13.91,226.99,0,1522.0,3771.0,-90.0,-11.0,-4.0,2.0
129,2021-12-15,miércoles,12:00:58,-102.0,-94.0,-9.0,R,RUTA 1,TABABELA,74001.0,LTE,CONNECTED,INOUT,1147235667.0,135357595.0,0.0,3.0,4.0,23.0,-0.19123137,-78.33953933,2100,2250.0,2021-12-15 12:00:58,12.85,1.0,127,5.16,12.85,231.19,0,1528.0,3998.0,-94.0,-9.0,0.0,0.0
130,2021-12-15,miércoles,12:00:59,-106.0,-97.0,-12.0,R,RUTA 1,TABABELA,74001.0,LTE,CONNECTED,INOUT,1147239453.0,135359347.0,0.0,4.0,4.0,23.0,-0.19132463,-78.33960854,2100,2250.0,2021-12-15 12:00:59,12.91,1.0,127,5.56,12.91,233.42,0,1752.0,3786.0,-94.0,-9.0,-3.0,-3.0
131,2021-12-15,miércoles,12:01:00,-106.0,-97.0,-12.0,R,RUTA 1,TABABELA,74001.0,LTE,CONNECTED,INOUT,1147243465.0,135361885.0,0.0,4.0,4.0,5.0,-0.19141607,-78.33968072,2100,2250.0,2021-12-15 12:01:00,12.95,1.0,767,5.24,12.95,231.71,0,2538.0,4012.0,-97.0,-12.0,0.0,0.0
132,2021-12-15,miércoles,12:01:01,-103.0,-97.0,-11.0,R,RUTA 1,TABABELA,74001.0,LTE,CONNECTED,INOUT,1147247246.0,135363530.0,0.0,5.0,4.0,5.0,-0.1915225,-78.3397538,2100,2250.0,2021-12-15 12:01:01,14.36,1.0,767,5.23,14.36,235.52,0,1645.0,3781.0,-97.0,-12.0,0.0,1.0
133,2021-12-15,miércoles,12:01:02,-103.0,-97.0,-11.0,R,RUTA 1,TABABELA,74001.0,LTE,CONNECTED,INOUT,1147251428.0,135365614.0,0.0,5.0,4.0,4.0,-0.19161851,-78.33981209,2100,2250.0,2021-12-15 12:01:02,12.49,1.0,248,5.22,12.49,238.74,0,2084.0,4182.0,-97.0,-11.0,0.0,0.0
134,2021-12-15,miércoles,12:01:03,-99.0,-92.0,-10.0,R,RUTA 1,TABABELA,74001.0,LTE,CONNECTED,INOUT,1147255210.0,135368269.0,0.0,6.0,4.0,4.0,-0.19171668,-78.33988729,2100,2250.0,2021-12-15 12:01:03,13.75,1.0,588,4.6,13.75,232.55,0,2655.0,3782.0,-97.0,-11.0,5.0,1.0
135,2021-12-15,miércoles,12:01:04,-99.0,-92.0,-10.0,R,RUTA 1,TABABELA,74001.0,LTE,CONNECTED,INOUT,1147258463.0,135370884.0,0.0,6.0,4.0,4.0,-0.1918197,-78.339957,2100,2250.0,2021-12-15 12:01:04,13.83,1.0,588,4.6,13.83,235.92,0,2615.0,3253.0,-92.0,-10.0,0.0,0.0
136,2021-12-15,miércoles,12:01:05,-99.0,-92.0,-10.0,R,RUTA 1,TABABELA,74001.0,LTE,CONNECTED,INOUT,1147261046.0,135374329.0,0.0,6.0,4.0,4.0,-0.19191919,-78.34001299,2100,2250.0,2021-12-15 12:01:05,12.69,1.0,448,4.6,12.69,240.63,0,3445.0,2583.0,-92.0,-10.0,0.0,0.0
137,2021-12-15,miércoles,12:01:06,-96.0,-97.0,-14.0,R,RUTA 1,TABABELA,74001.0,LTE,CONNECTED,INOUT,1147263885.0,135377462.0,0.0,5.0,4.0,2.0,-0.19202575,-78.34006231,2100,2250.0,2021-12-15 12:01:06,13.06,1.0,448,5.26,13.06,245.16,0,3133.0,2839.0,-92.0,-10.0,-5.0,-4.0
138,2021-12-15,miércoles,12:01:07,-96.0,-97.0,-14.0,R,RUTA 1,TABABELA,74001.0,LTE,CONNECTED,INOUT,1147267925.0,135379009.0,0.0,5.0,4.0,2.0,-0.19214358,-78.34010332,2100,2250.0,2021-12-15 12:01:07,13.87,1.0,275,5.26,13.87,250.81,0,1547.0,4040.0,-97.0,-14.0,0.0,0.0
139,2021-12-15,miércoles,12:01:08,-97.0,-94.0,-12.0,R,RUTA 1,TABABELA,74001.0,LTE,CONNECTED,INOUT,1147271405.0,135381957.0,0.0,5.0,4.0,2.0,-0.19226418,-78.34013925,2100,2250.0,2021-12-15 12:01:08,13.99,1.0,608,4.86,13.99,253.41,0,2948.0,3480.0,-97.0,-14.0,3.0,2.0
140,2021-12-15,miércoles,12:01:09,-97.0,-94.0,-12.0,R,RUTA 1,TABABELA,74001.0,LTE,CONNECTED,INOUT,1147274864.0,135385669.0,0.0,5.0,4.0,2.0,-0.19238087,-78.3401566,2100,2250.0,2021-12-15 12:01:09,13.12,1.0,608,4.86,13.12,261.54,0,3712.0,3459.0,-94.0,-12.0,0.0,0.0
141,2021-12-15,miércoles,12:01:10,-97.0,-94.0,-12.0,R,RUTA 1,TABABELA,74001.0,LTE,CONNECTED,INOUT,1147277702.0,135388948.0,0.0,5.0,4.0,2.0,-0.19250266,-78.34017835,2100,2250.0,2021-12-15 12:01:10,13.76,1.0,132,4.86,13.76,259.87,0,3279.0,2838.0,-94.0,-12.0,0.0,0.0
142,2021-12-15,miércoles,12:01:11,-97.0,-100.0,-16.0,R,RUTA 1,TABABELA,74001.0,LTE,CONNECTED,INOUT,1147281027.0,135391218.0,0.0,4.0,4.0,1.0,-0.19262154,-78.34019316,2100,2250.0,2021-12-15 12:01:11,13.32,1.0,263,5.66,13.32,262.9,0,2270.0,3325.0,-94.0,-12.0,-6.0,-4.0
143,2021-12-15,miércoles,12:01:12,-97.0,-100.0,-16.0,R,RUTA 1,TABABELA,74001.0,LTE,CONNECTED,INOUT,1147289619.0,135393795.0,0.0,4.0,4.0,1.0,-0.19274558,-78.34019662,2100,2250.0,2021-12-15 12:01:12,13.8,1.0,263,5.66,13.8,268.4,0,2577.0,8592.0,-100.0,-16.0,0.0,0.0
144,2021-12-15,miércoles,12:01:13,-103.0,-97.0,-12.0,R,RUTA 1,TABABELA,74001.0,LTE,CONNECTED,INOUT,1147293664.0,135395230.0,0.0,7.0,4.0,1.0,-0.19288186,-78.34019466,2100,2250.0,2021-12-15 12:01:13,15.16,1.0,690,5.23,15.16,270.82,0,1435.0,4045.0,-100.0,-16.0,3.0,4.0
145,2021-12-15,miércoles,12:01:14,-103.0,-97.0,-12.0,R,RUTA 1,TABABELA,74001.0,LTE,CONNECTED,INOUT,1147297320.0,135397476.0,0.0,7.0,4.0,1.0,-0.19301528,-78.34018628,2100,2250.0,2021-12-15 12:01:14,14.86,1.0,690,5.23,14.86,273.59,0,2246.0,3656.0,-97.0,-12.0,0.0,0.0
